# Stellarium DSO catalog;;;;;;;;
# Version 3.7 standard;;;;;;;;
# NGC;MES;CAL;RA;DEC;MAG;TYPE;SIZE1;SIZE2
2326;0;0;107.142479;50.631428;99;RAGAL;0.757;0.393
5323;0;0;206.402283;76.828369;99;GALXY;0.757;0.393
5748;0;0;221.271179;21.916217;14.22928;GALXY;0.757;0.469
1643;0;0;70.933167;-5.319453;13.7106;GALXY;0.757;0.515
6102;0;0;243.903654;28.158544;99;GALXY;0.757;0.53
4885;0;0;195.141129;-6.853081;99;GALXY;0.757;0.545
7397;0;0;343.194671;1.132772;99;GALXY;0.757;0.59
1270;0;0;49.742267;41.470042;13.32144;GALXY;0.757;0.605
3731;0;0;173.548583;12.512131;13.41624;GALXY;0.757;0.696
4655;0;0;190.902025;41.018608;99;GALXY;0.757;0.696
6670;0;0;278.3975;59.88881;99;INGAL;0.753;0.211
690;0;0;26.950308;-16.722189;99;GALXY;0.753;0.316
3214;0;0;155.786575;57.039025;99;GALXY;0.753;0.392
5276;0;0;205.591675;35.623956;99;RAGAL;0.753;0.392
6817;0;0;294.347258;62.383617;99;GALXY;0.753;0.467
5415;0;0;209.237367;70.754356;99;GALXY;0.753;0.512
1709;0;0;74.683342;-0.478306;99;GALXY;0.753;0.542
6692;0;0;280.424375;34.843825;99;GALXY;0.753;0.542
6929;0;0;308.340454;-2.0371;99;GALXY;0.753;0.557
1363;0;0;53.706579;-9.842561;99;GALXY;0.753;0.663
6088;0;0;242.677733;57.466497;99;INGAL;0.753;0.663
1092;0;0;41.373208;-17.542269;99;GALXY;0.753;0.708
6047;0;0;241.287537;17.729972;13.91792;GALXY;0.753;0.723
3457;0;0;163.702592;17.621158;12.6492;GALXY;0.753;0.723
6535;0;0;270.96046;-0.29764;9.85;GLOCL;0.75;0
6558;0;0;272.57658;-31.7635;11.29;GLOCL;0.75;0
4788;0;0;193.566771;27.303653;14.28308;GALXY;0.75;0.315
3790;0;0;174.946763;17.712175;99;GALXY;0.75;0.33
3112;0;0;150.996612;-20.781789;99;GALXY;0.75;0.345
1623;0;0;68.884979;-13.556506;99;GALXY;0.75;0.45
2212;0;0;94.649017;-18.519431;99;GALXY;0.75;0.45
5657;0;0;217.681837;29.180642;99;RAGAL;0.75;0.45
6180;0;0;247.641192;40.539489;13.8102;GALXY;0.75;0.495
92;0;0;5.382137;-48.624786;99;GALXY;0.75;0.495
1352;0;0;52.887363;-19.278469;99;GALXY;0.75;0.54
3159;0;0;153.47;38.654636;99;GALXY;0.75;0.54
4126;0;0;182.156158;16.142822;13.68344;GALXY;0.75;0.585
6075;0;0;242.844025;23.965147;99;GALXY;0.75;0.585
3825;0;0;175.598938;10.264111;13.0896;GALXY;0.75;0.6
1603;0;0;67.958192;-5.094439;99;GALXY;0.75;0.63
3360;0;0;161.067475;-11.242619;99;GALXY;0.75;0.645
1065;0;0;40.526212;-15.091372;99;GALXY;0.75;0.66
2970;0;0;145.879592;31.976792;99;GALXY;0.75;0.66
5685;0;0;219.0641;29.908328;13.78048;GALXY;0.75;0.735
242;0;0;10.90654;-73.44386;99;OPNCL;0.75;0.75
3644;0;0;170.386917;2.810531;14.0326;GALXY;0.747;0.329
3376;0;0;161.860796;6.048033;13.58092;GALXY;0.747;0.343
116;0;0;6.771754;-7.668308;99;GALXY;0.747;0.418
4954;0;0;195.582825;75.404114;99;GALXY;0.747;0.448
5034;0;0;198.079225;70.649353;99;GALXY;0.747;0.493
179;0;0;9.442904;-17.849406;99;GALXY;0.747;0.553
6083;0;0;243.302917;14.185372;99;GALXY;0.747;0.582
2751;0;0;136.384962;18.262383;99;GALXY;0.747;0.597
5771;0;0;223.059783;29.845483;99;INGAL;0.747;0.597
5807;0;0;223.952867;63.903408;99;GALXY;0.747;0.627
5548;0;0;214.497971;25.136792;13.73;GALXY;0.747;0.702
1046;0;0;40.303571;8.719433;99;GALXY;0.747;0.702
3699;0;0;171.990604;-59.957697;99;PLNNB;0.747;0.747
7032;0;0;318.845367;-68.287894;99;GALXY;0.747;0.747
7355;0;0;340.877258;-36.865142;99;GALXY;0.743;0.387
5100;0;0;200.248383;8.978378;99;GALXY;0.743;0.416
6262;0;0;254.678375;57.098369;99;GALXY;0.743;0.416
1281;0;0;50.025438;41.630086;99;GALXY;0.743;0.446
164;0;0;9.137167;2.749769;99;GALXY;0.743;0.624
3102;0;0;151.132475;60.107853;13.52244;GALXY;0.743;0.639
5479;0;0;211.489242;65.690681;13.92824;GALXY;0.743;0.714
5070;0;0;199.82342;-12.48064;99;GALXY;0.741;0.245
2603;0;0;128.8929;52.7892;99;GALXY;0.741;0.371
1128;0;0;44.42763;6.018;13.93;INGAL;0.741;0.489
4969;0;0;196.7646;13.6369;99;INGAL;0.741;0.489
3750;0;0;174.465151;21.974222;14.24328;GALXY;0.741;0.616
1017;0;0;39.48;-11;99;GALXY;0.741;0.741
6039;0;0;241.11;17.7425;99;INGAL;0.741;0.741
7638;0;0;350.6385;11.33108;99;GALXY;0.741;0.741
5944;0;0;232.948196;7.30825;99;GALXY;0.74;0.237
7505;0;0;347.752775;13.631614;99;GALXY;0.74;0.266
4174;0;0;183.112137;29.149303;13.64;GALXY;0.74;0.281
3416;0;0;162.951233;43.764239;15.24436;GALXY;0.74;0.296
5570;0;0;214.87575;7.455689;99;GALXY;0.74;0.34
5437;0;0;210.947358;9.523619;14.13332;GALXY;0.74;0.355
3601;0;0;168.888796;5.115389;99;GALXY;0.74;0.459
3829;0;0;175.863542;52.711133;99;INGAL;0.74;0.459
4253;0;0;184.61035;29.812819;13.57;GALXY;0.74;0.474
1306;0;0;50.262454;-25.512586;99;GALXY;0.74;0.503
831;0;0;32.394196;6.096314;99;GALXY;0.74;0.518
1259;0;0;49.322104;41.385339;14.18492;GALXY;0.74;0.548
96;0;0;5.573738;22.546178;99;GALXY;0.74;0.548
5366;0;0;209.103517;-0.247622;18.69832;GALXY;0.74;0.577
6359;0;0;259.470917;61.780703;12.64;GALXY;0.74;0.577
65;0;0;4.7447;-22.880322;99;GALXY;0.74;0.577
166;0;0;8.953296;-13.610647;99;GALXY;0.737;0.265
6123;0;0;244.332304;61.939092;99;GALXY;0.737;0.265
5202;0;0;203.002104;-1.698764;14.98668;GALXY;0.737;0.398
5537;0;0;214.404542;7.054961;99;RAGAL;0.737;0.413
3597;0;0;168.674867;-23.727667;99;GALXY;0.737;0.442
7425;0;0;344.314729;-10.949903;99;GALXY;0.737;0.486
1242;0;0;47.830554;-8.902414;13.71;GALXY;0.737;0.575
4486;0;0;187.740542;12.270361;12.49508;GALXY;0.737;0.589
5717;0;0;219.657;46.663131;99;GALXY;0.737;0.589
5794;0;0;223.973221;49.726167;99;GALXY;0.737;0.619
28;0;0;2.605188;-56.989147;99;GALXY;0.737;0.648
2791;0;0;138.758242;17.592286;14.667;GALXY;0.733;0.279
5573;0;0;215.172821;6.907269;99;GALXY;0.733;0.367
3722;0;0;173.619462;-9.660158;99;GALXY;0.733;0.381
4063;0;0;181.024842;1.847103;14.03736;GALXY;0.733;0.484
4927;0;0;195.489854;28.005817;13.81516;RAGAL;0.733;0.528
3425;0;0;162.856292;8.567061;13.56136;GALXY;0.733;0.587
3219;0;0;155.65605;38.579089;14.30132;GALXY;0.733;0.616
149;0;0;8.459354;30.723483;99;GALXY;0.733;0.616
1231;0;0;46.62205;-15.569128;99;GALXY;0.733;0.631
6751;0;0;286.481504;-5.992431;15.48;PLNNB;0.733;0.645
2898;0;0;142.443025;2.064517;13.68764;GALXY;0.733;0.645
6518;0;0;269.932342;28.866631;99;GALXY;0.733;0.645
144;0;0;7.836137;-22.645758;99;GALXY;0.733;0.66
4985;0;0;197.050325;41.676372;99;RAGAL;0.733;0.66
6650;0;0;276.366333;68.005783;99;GALXY;0.733;0.66
6894;0;0;304.099854;30.564769;12.3;PLNNB;0.733;0.733
7207;0;0;331.4404;16.767697;99;GALXY;0.73;0.307
5752;0;0;221.308792;38.728783;99;RAGAL;0.73;0.336
320;0;0;14.693971;-20.840158;99;GALXY;0.73;0.35
3868;0;0;176.374662;19.44465;99;GALXY;0.73;0.365
4918;0;0;195.460954;-4.500558;99;GALXY;0.73;0.365
5632;0;0;217.084746;-0.204456;14.87952;GALXY;0.73;0.423
4135;0;0;182.286775;44.003136;14.02;GALXY;0.73;0.453
505;0;0;20.73785;9.468892;99;GALXY;0.73;0.453
7387;0;0;342.573579;11.636822;99;GALXY;0.73;0.453
7542;0;0;348.673463;10.643383;99;GALXY;0.73;0.511
106;0;0;6.182304;-5.148808;99;GALXY;0.73;0.555
1054;0;0;40.565517;18.21715;99;GALXY;0.73;0.569
6367;0;0;261.287721;37.759892;99;GALXY;0.73;0.584
6153;0;0;247.877608;-40.253419;15.55;PLNNB;0.73;0.599
6686;0;0;280.029238;40.137544;13.84932;GALXY;0.73;0.642
3453;0;0;163.418733;-21.792719;99;GALXY;0.73;0.642
1926;0;0;80.147462;-69.525247;11.79;CLSTR;0.727;0.233
6516;0;0;268.820129;62.669892;99;GALXY;0.727;0.276
2761;0;0;136.87845;18.434917;14.52748;RAGAL;0.727;0.378
5881;0;0;227.659042;64.898636;99;GALXY;0.727;0.392
7715;0;0;354.0907;2.157028;12.14;INGAL;0.727;0.421
4908;0;0;195.214921;28.042831;13.58;GALXY;0.727;0.451
6601;0;0;272.934875;61.453369;99;GALXY;0.727;0.451
6265;0;0;254.371475;27.844381;99;GALXY;0.727;0.494
3676;0;0;171.406175;-11.139611;99;GALXY;0.727;0.509
1585;0;0;66.887512;-42.165272;99;GALXY;0.727;0.523
3649;0;0;170.561417;20.208628;99;INGAL;0.727;0.523
2341;0;0;107.299554;20.602836;12.88;GALXY;0.727;0.538
795;0;0;29.95575;-55.824147;99;GALXY;0.727;0.538
2622;0;0;129.545605;24.895271;14.12;GALXY;0.727;0.596
6818;0;0;295.991758;-14.153733;9.3;PLNNB;0.727;0.625
5540;0;0;213.726717;60.011147;13.89244;GALXY;0.727;0.625
4901;0;0;194.984983;47.205461;99;GALXY;0.727;0.639
479;0;0;20.315513;3.862247;99;GALXY;0.727;0.654
2406;0;0;112.94895;18.287833;99;GALXY;0.727;0.669
2371;0;0;111.3945;29.49067;13.5;PLNNB;0.727;0.727
971;0;0;38.5483;32.9767;99;GALXY;0.724;0.257
6677;0;0;278.38833;67.14056;99;GALXY;0.724;0.269
5446;0;0;211.32417;9.63686;99;GALXY;0.724;0.537
540;0;0;21.787025;-20.036642;99;GALXY;0.723;0.405
1614;0;0;68.500112;-8.579047;13.99;GALXY;0.723;0.42
1614;0;0;68.500112;-8.579047;13.99;GALXY;0.723;0.42
4282;0;0;185.101121;5.572819;99;GALXY;0.723;0.42
6055;0;0;241.385621;18.159667;14.09384;GALXY;0.723;0.477
5099;0;0;200.331954;-13.041861;99;GALXY;0.723;0.506
802;0;0;29.775021;-67.870111;99;GALXY;0.723;0.535
4801;0;0;193.65715;53.090047;14.2352;GALXY;0.723;0.579
6409;0;0;264.147429;50.765861;99;GALXY;0.723;0.608
2984;0;0;145.918275;11.060775;99;GALXY;0.723;0.651
4538;0;0;188.670562;3.323719;99;GALXY;0.72;0.302
3019;0;0;147.530058;12.7461;14.94564;GALXY;0.72;0.331
513;0;0;21.111679;33.7996;13.4;GALXY;0.72;0.418
1694;0;0;73.820029;-4.652728;99;GALXY;0.72;0.446
7266;0;0;335.995638;-4.073419;99;GALXY;0.72;0.475
250;0;0;11.816663;7.909936;99;GALXY;0.72;0.49
6288;0;0;254.352188;68.457183;99;GALXY;0.72;0.518
4860;0;0;194.766342;28.123594;13.24;GALXY;0.72;0.605
6112;0;0;244.502379;35.110206;13.9336;GALXY;0.72;0.634
1388;0;0;54.550071;-15.899533;99;GALXY;0.72;0.662
4841;0;0;194.391183;28.482256;13.8338;GALXY;0.72;0.72
6110;0;0;244.433412;35.087075;14.87532;GALXY;0.717;0.373
5246;0;0;204.372542;4.104564;13.96532;GALXY;0.717;0.401
7809;0;0;0.539363;2.941111;99;GALXY;0.717;0.43
440;0;0;18.202067;-58.282231;99;GALXY;0.717;0.473
5972;0;0;234.725588;17.026228;14.27;GALXY;0.717;0.516
1149;0;0;44.349312;-0.309467;14.14784;GALXY;0.717;0.559
1373;0;0;53.7467;-35.171181;13.26;GALXY;0.717;0.559
4040;0;0;180.522675;17.823131;99;GALXY;0.717;0.559
1013;0;0;39.460096;-11.507261;99;GALXY;0.717;0.573
4963;0;0;196.466429;41.721997;13.50092;RAGAL;0.717;0.616
4558;0;0;188.969513;26.991964;99;GALXY;0.717;0.631
7656;0;0;351.130979;-19.059147;99;GALXY;0.717;0.659
6563;0;0;273.011471;-33.86865;10;PLNNB;0.717;0.717
3844;0;0;176.003142;20.029264;13.87;GALXY;0.713;0.314
303;0;0;13.727962;-16.654614;99;GALXY;0.713;0.314
879;0;0;34.21335;-8.964008;15.5;GALXY;0.713;0.542
7159;0;0;329.106721;13.562689;99;GALXY;0.713;0.556
5007;0;0;197.309646;62.174989;13.58644;GALXY;0.713;0.571
6214;0;0;249.882887;66.039475;99;GALXY;0.713;0.613
7441;0;0;344.871492;-7.054614;99;GALXY;0.713;0.613
7104;0;0;325.013338;-22.424756;99;GALXY;0.713;0.628
3030;0;0;147.544038;-12.226356;99;GALXY;0.713;0.671
7616;0;0;349.863525;10.154325;99;GALXY;0.71;0.283
1121;0;0;42.663387;-1.734039;99;GALXY;0.71;0.341
878;0;0;34.476104;-23.384039;99;GALXY;0.71;0.412
2850;0;0;140.237488;-4.940078;99;GALXY;0.71;0.454
3297;0;0;158.298858;-12.671842;99;GALXY;0.71;0.483
4108;0;0;181.457171;67.251939;99;GALXY;0.71;0.483
1061;0;0;40.815637;32.466675;99;GALXY;0.71;0.497
4022;0;0;179.754179;25.222667;13.6014;GALXY;0.71;0.525
5779;0;0;223.039704;55.899486;99;GALXY;0.71;0.54
900;0;0;35.883967;26.511467;99;GALXY;0.71;0.554
6136;0;0;245.247588;55.970483;99;GALXY;0.71;0.582
3841;0;0;176.00905;19.971767;14.09184;GALXY;0.71;0.596
3465;0;0;164.880233;75.191231;99;GALXY;0.71;0.611
923;0;0;36.894333;41.977558;99;GALXY;0.71;0.639
7030;0;0;317.805479;-20.485683;99;GALXY;0.71;0.667
74;0;0;4.705404;30.062122;99;GALXY;0.707;0.283
7835;0;0;1.694883;8.425989;99;GALXY;0.707;0.325
5889;0;0;228.315475;41.327969;15.27752;GALXY;0.707;0.367
5886;0;0;228.189225;41.233561;13.89672;GALXY;0.707;0.424
1799;0;0;76.935904;-7.969325;99;GALXY;0.707;0.424
5583;0;0;215.4187;13.232286;99;GALXY;0.707;0.495
7211;0;0;331.591125;-8.090064;14.07468;GALXY;0.707;0.537
7474;0;0;346.0184;20.067294;99;GALXY;0.707;0.551
2949;0;0;144.967275;16.917931;14.98324;GALXY;0.707;0.562
6003;0;0;237.356779;19.031989;99;GALXY;0.707;0.565
3880;0;0;176.592729;33.161719;99;GALXY;0.707;0.608
5607;0;0;214.861221;71.588264;99;GALXY;0.707;0.608
7081;0;0;322.850554;2.491256;99;GALXY;0.707;0.608
84;0;0;5.389533;22.59195;99;GALXY;0.703;0.295
347;0;0;15.396479;-6.733669;99;GALXY;0.703;0.408
5261;0;0;205.067079;5.076211;99;GALXY;0.703;0.478
7731;0;0;355.371308;3.739953;99;INGAL;0.703;0.492
1159;0;0;45.193846;43.162528;99;GALXY;0.703;0.52
6865;0;0;301.485321;-9.040908;99;GALXY;0.703;0.52
5009;0;0;197.695787;50.091706;99;GALXY;0.703;0.535
6452;0;0;266.993379;20.837861;99;GALXY;0.703;0.549
6198;0;0;248.877729;57.486858;99;GALXY;0.703;0.563
5295;0;0;204.6644;79.458778;99;GALXY;0.703;0.577
6258;0;0;253.12425;60.514572;99;GALXY;0.703;0.591
7620;0;0;350.023621;24.221122;99;GALXY;0.703;0.619
3835;0;0;176.845183;60.300425;99;GALXY;0.703;0.675
2611;0;0;128.871767;25.027408;99;RAGAL;0.7;0.266
7752;0;0;356.743988;29.458936;99;INGAL;0.7;0.35
3148;0;0;153.359679;50.445481;99;GALXY;0.7;0.378
6466;0;0;267.033692;51.399194;99;GALXY;0.7;0.406
7657;0;0;351.698;-57.805808;99;INGAL;0.7;0.406
5992;0;0;236.089446;41.086411;99;GALXY;0.7;0.448
7390;0;0;342.581237;11.531267;99;GALXY;0.7;0.476
1564;0;0;65.753929;-15.738769;99;GALXY;0.7;0.518
391;0;0;16.843992;0.925881;13.53772;GALXY;0.7;0.546
6976;0;0;313.108429;-5.772178;14.37304;GALXY;0.7;0.588
4673;0;0;191.394608;27.060725;99;GALXY;0.7;0.588
2647;0;0;130.679779;19.650639;14.18492;GALXY;0.7;0.616
6172;0;0;245.543029;-1.514758;99;GALXY;0.7;0.63
1985;0;0;84.4493;31.99;99;REFNB;0.7;0.7
429;0;0;18.239392;-0.344914;13.72128;GALXY;0.697;0.293
117;0;0;6.796087;1.333731;99;GALXY;0.697;0.307
264;0;0;12.08725;-38.234394;99;GALXY;0.697;0.334
354;0;0;15.8184;22.342733;99;GALXY;0.697;0.376
3830;0;0;175.799375;26.558897;99;GALXY;0.697;0.418
6100;0;0;244.218154;0.841231;99;GALXY;0.697;0.432
1648;0;0;71.145025;-8.478667;99;GALXY;0.697;0.46
838;0;0;32.41055;-10.146289;16.74728;GALXY;0.697;0.488
492;0;0;20.556529;5.417003;99;GALXY;0.697;0.488
503;0;0;20.868571;33.331731;99;GALXY;0.697;0.516
1328;0;0;51.413083;-4.124939;99;GALXY;0.697;0.557
1472;0;0;58.447262;-8.568361;99;GALXY;0.697;0.571
7595;0;0;349.626037;9.93245;99;GALXY;0.697;0.599
5368;0;0;208.621446;54.330758;13.40352;GALXY;0.697;0.613
5280;0;0;205.731371;29.868611;99;GALXY;0.697;0.613
79;0;0;5.261825;22.566406;99;GALXY;0.697;0.669
3005;0;0;147.312529;44.13135;99;GALXY;0.693;0.25
449;0;0;19.030117;33.089389;14.96;GALXY;0.693;0.374
3776;0;0;174.575087;-3.3545;15.58388;GALXY;0.693;0.388
5074;0;0;199.607421;31.469111;99;GALXY;0.693;0.402
5788;0;0;223.320571;52.044206;14.55736;GALXY;0.693;0.43
427;0;0;18.080104;-32.061108;99;GALXY;0.693;0.43
2504;0;0;119.967958;5.608433;99;GALXY;0.693;0.444
2767;0;0;137.549483;50.401356;13.75412;GALXY;0.693;0.499
3834;0;0;175.907133;19.09045;13.91524;GALXY;0.693;0.527
3567;0;0;167.827879;5.836333;99;INGAL;0.693;0.527
4447;0;0;187.052337;13.899139;99;GALXY;0.693;0.541
6234;0;0;252.988938;4.383558;99;GALXY;0.693;0.61
7805;0;0;0.361558;31.433797;99;INGAL;0.693;0.61
543;0;0;21.458217;-1.292828;99;GALXY;0.69;0.276
5935;0;0;232.069488;42.944019;99;INGAL;0.69;0.317
314;0;0;14.2184;-31.962953;99;GALXY;0.69;0.373
6391;0;0;262.203825;58.850914;13.96;GALXY;0.69;0.4
1780;0;0;76.586225;-19.466717;99;GALXY;0.69;0.428
2802;0;0;139.172546;18.963553;14.4676;GALXY;0.69;0.483
5187;0;0;202.45085;31.130147;13.87724;GALXY;0.69;0.483
1105;0;0;43.074754;-15.709658;99;GALXY;0.69;0.483
7033;0;0;317.401;15.124994;99;INGAL;0.69;0.483
7784;0;0;358.806883;21.762192;99;GALXY;0.69;0.511
1413;0;0;55.048246;-15.610578;99;GALXY;0.69;0.538
548;0;0;21.510462;-1.225675;14.08948;RAGAL;0.69;0.552
5296;0;0;206.577833;43.851292;99;INGAL;0.69;0.566
468;0;0;19.951779;32.767947;99;GALXY;0.69;0.58
3908;0;0;177.469587;12.185744;14.9108;GALXY;0.69;0.635
85;0;0;5.356567;22.511697;99;GALXY;0.69;0.649
3695;0;0;172.32135;35.575539;16.11148;GALXY;0.687;0.357
243;0;0;11.503592;29.959453;99;GALXY;0.687;0.357
4285;0;0;185.165817;-11.641947;99;GALXY;0.687;0.385
7740;0;0;355.82135;27.359064;99;GALXY;0.687;0.412
342;0;0;15.207737;-6.772428;99;GALXY;0.687;0.439
7357;0;0;340.599642;30.171144;99;GALXY;0.687;0.439
2462;0;0;119.133454;56.687047;99;GALXY;0.687;0.453
6418;0;0;264.53879;58.71489;16.84;GALXY;0.687;0.467
7617;0;0;350.037229;8.165728;13.97244;GALXY;0.687;0.467
2885;0;0;141.827042;23.020044;16.25;GALXY;0.687;0.494
5287;0;0;206.218842;29.771036;14.9564;GALXY;0.687;0.494
4807;0;0;193.871154;27.521364;13.5;INGAL;0.687;0.591
2941;0;0;144.600937;17.044414;99;GALXY;0.687;0.604
4308;0;0;185.486971;30.074206;99;GALXY;0.687;0.604
5173;0;0;202.1053;46.591572;99;INGAL;0.687;0.604
5521;0;0;213.8488;4.40845;99;GALXY;0.687;0.604
235;0;0;10.719971;-23.541014;99;GALXY;0.687;0.645
1177;0;0;46.154796;42.362872;99;GALXY;0.687;0.645
1592;0;0;67.420242;-27.408694;14.09;INGAL;0.683;0.273
4342;0;0;185.9126;7.053936;99;GALXY;0.683;0.314
7468;0;0;345.74655;16.6045;99;GALXY;0.683;0.369
2586;0;0;126.135275;-4.888114;99;GALXY;0.683;0.383
1008;0;0;39.480287;2.079742;99;GALXY;0.683;0.424
1434;0;0;56.553604;-9.682581;99;GALXY;0.683;0.437
5312;0;0;207.460817;33.621658;99;GALXY;0.683;0.465
1957;0;0;83.230125;-14.132992;99;GALXY;0.683;0.588
7411;0;0;343.645446;20.236261;99;GALXY;0.683;0.615
563;0;0;21.792175;-18.653306;99;GALXY;0.683;0.642
7825;0;0;1.2776;5.203478;99;GALXY;0.68;0.245
639;0;0;24.746846;-29.924281;99;GALXY;0.68;0.272
4865;0;0;194.832717;28.084392;13.692;GALXY;0.68;0.367
7434;0;0;344.589325;-1.184064;99;GALXY;0.68;0.381
6037;0;0;241.124467;3.815267;99;INGAL;0.68;0.394
7807;0;0;0.110679;-18.841908;99;GALXY;0.68;0.503
369;0;0;16.287083;-17.759222;99;GALXY;0.68;0.571
1477;0;0;58.511871;-8.575036;99;GALXY;0.68;0.571
6069;0;0;241.923371;38.930758;14.09372;GALXY;0.68;0.585
7688;0;0;352.772796;21.411472;99;GALXY;0.68;0.585
7040;0;0;318.318817;8.865033;99;GALXY;0.68;0.612
7665;0;0;351.8118;-9.386931;14.00224;RAGAL;0.68;0.639
6459;0;0;266.44635;55.776672;99;GALXY;0.677;0.311
6420;0;0;264.06775;68.052306;14.5448;GALXY;0.677;0.406
3392;0;0;162.7628;65.781525;16.11;GALXY;0.677;0.474
3845;0;0;176.022646;19.996208;14.28456;GALXY;0.677;0.474
4108;0;0;181.797654;67.235167;99;INGAL;0.677;0.474
3694;0;0;172.225571;35.413856;99;GALXY;0.677;0.514
5603;0;0;215.7563;40.377292;99;GALXY;0.677;0.595
1283;0;0;50.064675;41.398689;13.95264;GALXY;0.677;0.623
5225;0;0;203.333846;51.490378;99;GALXY;0.677;0.623
6255;0;0;253.699846;36.500878;99;GALXY;0.673;0.148
5976;0;0;234.200075;59.397861;99;GALXY;0.673;0.296
1449;0;0;56.512892;-4.138156;99;GALXY;0.673;0.404
2711;0;0;134.348421;17.287875;99;RAGAL;0.673;0.417
4194;0;0;183.539887;54.526675;13.3;GALXY;0.673;0.458
446;0;0;19.015;4.294033;99;GALXY;0.673;0.458
3265;0;0;157.7782;28.7964;13.54;GALXY;0.673;0.471
4031;0;0;180.130446;31.947617;99;GALXY;0.673;0.525
698;0;0;27.432129;-34.831039;99;GALXY;0.673;0.539
5568;0;0;214.838912;35.092172;14.5174;GALXY;0.673;0.552
283;0;0;13.305071;-13.163947;99;GALXY;0.673;0.566
4231;0;0;184.203704;47.457456;99;RAGAL;0.673;0.593
7109;0;0;325.493958;-34.445886;99;GALXY;0.673;0.593
6346;0;0;258.851837;57.322642;14.04476;GALXY;0.673;0.606
4011;0;0;179.606063;25.097806;99;GALXY;0.67;0.322
207;0;0;9.919658;-14.237078;99;GALXY;0.67;0.348
3711;0;0;172.356308;-11.079025;99;GALXY;0.67;0.402
1321;0;0;51.202387;-3.015633;99;GALXY;0.67;0.415
6276;0;0;255.187425;23.044008;99;INGAL;0.67;0.469
734;0;0;28.620983;-16.707161;99;GALXY;0.67;0.482
700;0;0;28.052917;36.097294;99;GALXY;0.67;0.509
912;0;0;36.428254;41.777367;99;GALXY;0.67;0.523
1384;0;0;54.806637;15.81965;99;GALXY;0.67;0.549
1562;0;0;65.448417;-15.755506;99;GALXY;0.67;0.549
5080;0;0;199.830079;8.428997;13.21632;GALXY;0.67;0.576
5275;0;0;205.598192;29.824828;99;INGAL;0.67;0.603
1419;0;0;55.1755;-37.510858;99;GALXY;0.67;0.643
1216;0;0;46.826558;-9.612636;99;GALXY;0.667;0.2
2667;0;0;132.113404;19.019406;99;GALXY;0.667;0.24
5391;0;0;209.269729;46.264286;99;GALXY;0.667;0.36
7836;0;0;2.006804;33.070797;99;GALXY;0.667;0.36
3417;0;0;162.757079;8.473406;99;GALXY;0.667;0.373
232;0;0;10.690892;-23.561303;99;GALXY;0.667;0.4
4201;0;0;183.674392;-11.582825;99;GALXY;0.667;0.4
459;0;0;19.534096;17.562444;99;GALXY;0.667;0.427
4109;0;0;181.712829;42.995589;99;GALXY;0.667;0.453
5285;0;0;206.107375;2.109797;14.27564;GALXY;0.667;0.547
4023;0;0;179.77275;24.989064;99;GALXY;0.667;0.613
2818;0;0;139.0069;-36.627433;8.2;PLNNB;0.667;0.667
5271;0;0;205.426546;30.125336;14.35036;GALXY;0.663;0.411
3071;0;0;149.72075;31.620319;99;GALXY;0.663;0.425
4318;0;0;185.680421;8.198367;99;GALXY;0.663;0.451
3161;0;0;153.496688;38.657131;14.15928;GALXY;0.663;0.464
809;0;0;31.079175;-8.735344;13.56692;GALXY;0.663;0.478
5508;0;0;213.121108;24.635628;14.20788;GALXY;0.663;0.517
5196;0;0;202.832062;-1.614922;14.11776;GALXY;0.663;0.544
6241;0;0;252.545533;45.420669;13.96496;GALXY;0.663;0.57
4728;0;0;192.616975;27.434906;99;GALXY;0.663;0.597
4084;0;0;181.3136;21.214403;13.69372;GALXY;0.663;0.61
417;0;0;17.773212;-18.148181;99;GALXY;0.663;0.624
4453;0;0;187.195238;6.511919;15.35168;GALXY;0.66;0.264
970;0;0;38.548779;32.977231;99;GALXY;0.66;0.317
3292;0;0;158.893417;-6.179647;99;GALXY;0.66;0.317
892;0;0;35.216796;-23.113622;99;GALXY;0.66;0.356
4923;0;0;195.382354;27.847425;13.87808;GALXY;0.66;0.488
2458;0;0;118.963929;56.710597;99;GALXY;0.66;0.541
5330;0;0;208.246567;-28.470597;99;GALXY;0.66;0.568
5969;0;0;233.712858;56.451114;14.12576;RAGAL;0.66;0.581
1005;0;0;39.865333;41.493389;99;GALXY;0.66;0.647
1020;0;0;39.684829;2.231303;99;GALXY;0.657;0.25
3229;0;0;155.471662;0.295333;14.64252;GALXY;0.657;0.302
4083;0;0;181.308596;10.613392;14.1704;GALXY;0.657;0.433
384;0;0;16.854312;32.292831;99;GALXY;0.657;0.433
573;0;0;22.705625;41.257317;99;GALXY;0.657;0.486
5052;0;0;198.895217;29.676064;13.57;GALXY;0.657;0.499
6141;0;0;246.274292;40.928581;15.50132;GALXY;0.657;0.538
1630;0;0;69.31465;-18.9014;99;GALXY;0.657;0.538
7677;0;0;352.026;23.531442;13.19;INGAL;0.657;0.552
1111;0;0;42.461192;13.145406;99;GALXY;0.657;0.578
6783;0;0;289.198454;46.017186;99;GALXY;0.657;0.617
2583;0;0;125.783021;-5.002333;99;GALXY;0.657;0.644
2637;0;0;130.305971;19.691139;15.33332;GALXY;0.653;0.34
1135;0;0;42.69675;-54.929625;99;GALXY;0.653;0.353
